,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
4368,2021-07-02 01:00:00,232.29113833333335,1820.3646999999999,141.04549833333334,67.29655816666667,168.0,58.36666615804037,57.36666615804037,58.733333587646484,603.0
4369,2021-07-02 02:00:00,230.81474333333333,1819.8359833333334,142.04532,68.25062566666666,168.0,59.1166664759318,58.166666666666664,59.56666660308838,610.0
4370,2021-07-02 03:00:00,307.77632166666666,1829.9810166666668,142.19915666666665,67.01689933333334,168.0,59.624999364217125,58.59166653951009,59.99999968210856,612.0
4371,2021-07-02 04:00:00,212.35121833333332,1822.5031833333335,145.18333833333332,69.35397549999999,168.08333333333334,58.39999961853027,57.37499968210856,58.82499980926514,601.0
4372,2021-07-02 05:00:00,167.41730666666666,1824.7542666666666,145.26798166666669,68.69908766666667,168.0,58.00833384195963,57.0083335240682,58.483333587646484,601.0
4373,2021-07-02 06:00:00,186.33377333333334,1822.8524,144.29853999999997,68.99571133333333,168.08333333333334,58.92500019073486,57.90833314259847,59.324999491373696,611.0
4374,2021-07-02 07:00:00,200.971385,1822.3958,143.65677833333334,68.37107183333333,166.25,58.96666685740153,57.766666094462074,59.11666679382324,613.0
4375,2021-07-02 08:00:00,222.55940666666666,1820.5128,145.57241166666665,69.31949949999999,157.0,56.17500019073486,55.0,56.31666660308838,579.0
4376,2021-07-02 09:00:00,251.03635333333332,1819.1532666666667,139.99875,67.348163,157.0,56.07499980926514,54.81666660308838,56.25,576.0
4377,2021-07-02 10:00:00,222.71882833333333,1817.97435,139.80082333333334,67.07485983333333,157.0,56.6333335240682,55.46666653951009,56.725000063578285,581.0
4378,2021-07-02 11:00:00,211.08444333333333,1818.595733333333,141.15251500000002,67.90722533333333,157.0,57.375,56.28333346048991,57.44999980926514,590.0
4379,2021-07-02 12:00:00,251.25616166666666,1814.7936833333333,119.29868633333334,57.91853233333334,157.0,57.71666622161865,56.54166634877523,57.67500019073486,592.0
4380,2021-07-02 13:00:00,252.148225,1816.2883166666666,126.30849549999999,61.03814916666667,157.0,57.899999936421715,56.649999936421715,57.79166634877523,593.0
4381,2021-07-02 14:00:00,161.00772333333333,1820.9893000000002,139.8373083333333,66.737976,157.0,57.53333314259847,56.41666634877523,57.39166673024496,590.0
4382,2021-07-02 15:00:00,176.74594333333334,1819.3184,138.9993166666667,66.59310366666666,157.0,56.9916664759318,55.90833346048991,57.149999936421715,588.0
4383,2021-07-02 16:00:00,143.46508333333335,1820.1202333333335,140.88177666666667,67.3286675,157.0,55.92500019073486,54.99166711171468,56.333333333333336,581.0
4384,2021-07-02 17:00:00,150.8367683333333,1822.0209833333333,144.35833333333332,69.09585399999999,157.0,55.358333587646484,54.46666622161865,55.80833371480306,577.0
4385,2021-07-02 18:00:00,147.91235833333334,1821.5495,144.834845,69.23289683333334,157.0,55.58333365122477,54.74166615804037,56.03333346048991,574.0
4386,2021-07-02 19:00:00,172.9097766666667,1824.9008166666667,141.24538666666666,67.024888,157.0,56.15833314259847,55.2416664759318,56.45833365122477,578.0
4387,2021-07-02 20:00:00,127.26334,1832.0650666666666,149.12505666666667,69.783685,157.0,55.833333333333336,54.89166673024496,56.18333371480306,576.0
4388,2021-07-02 21:00:00,109.11133196428571,1826.1296166666666,141.363345,67.29235983333334,157.0,55.45833365122477,54.458333015441895,55.90000025431315,570.0
4389,2021-07-02 22:00:00,138.85042333333334,1820.2506833333332,140.82714833333333,67.23347383333333,157.0,54.88333288828532,53.90833346048991,55.25833384195963,566.0
4390,2021-07-02 23:00:00,146.004595,1823.2899833333333,145.24021166666668,69.170801,157.0,54.54999987284342,53.71666653951009,55.04166634877523,567.0
4391,2021-07-03 00:00:00,177.2707220338983,1822.9567288135593,145.88285084745763,69.59736457627119,157.0,54.05000019073486,53.27499961853027,54.55833339691162,562.0
4392,2021-07-03 01:00:00,,,,,157.0,54.48333295186361,53.64999930063883,54.88333320617676,562.0
4393,2021-07-03 02:00:00,,,,,157.0,54.18333307902018,53.42500019073486,54.7416664759318,560.0
4394,2021-07-03 03:00:00,,,,,157.0,53.458333015441895,52.61666679382324,54.291666984558105,559.0
4395,2021-07-03 04:00:00,,,,,157.0,54.44166692097982,53.4916664759318,55.141666412353516,564.0
4396,2021-07-03 05:00:00,,,,,157.0,55.0083335240682,54.024999936421715,55.75,574.0
4397,2021-07-03 06:00:00,,,,,157.0,55.608333587646484,54.56666660308838,56.316667238871254,578.0
4398,2021-07-03 07:00:00,,,,,157.0,56.75833320617676,55.62500031789144,57.149999936421715,582.0
4399,2021-07-03 08:00:00,,,,,157.0,57.47499942779541,56.32499980926514,57.90833314259847,588.0
4400,2021-07-03 09:00:00,,2997.303,,,157.0,57.083333333333336,55.90000025431315,57.34166653951009,586.0
4401,2021-07-03 10:00:00,,,,,157.0,56.34999974568685,55.30833307902018,56.63333288828532,577.0
4402,2021-07-03 11:00:00,,,,,157.0,55.06666692097982,54.10000069936117,55.416666984558105,566.0
4403,2021-07-03 12:00:00,,,,,157.0,54.774999936421715,53.71666685740153,55.18333339691162,562.0
4404,2021-07-03 13:00:00,,,,,157.0,54.84166622161865,53.71666653951009,55.17499923706055,564.0
4405,2021-07-03 14:00:00,,,,,162.5,57.05833371480306,56.02500025431315,57.316667238871254,583.0
4406,2021-07-03 15:00:00,,,,,168.08333333333334,59.65000025431315,58.625,59.88333320617676,611.0
4407,2021-07-03 16:00:00,,,,,168.0,59.81666660308838,58.68333371480306,59.95000012715658,612.0
4408,2021-07-03 17:00:00,,,,,168.08333333333334,60.1333335240682,59.04166634877523,60.30833307902018,617.0
4409,2021-07-03 18:00:00,,,,,168.0,60.78333377838135,59.55833339691162,60.79999987284342,620.0
4410,2021-07-03 19:00:00,,,,,168.08333333333334,60.67499987284342,59.31666660308838,60.833333015441895,623.0
4411,2021-07-03 20:00:00,,,,,168.0,59.649999936421715,58.45833365122477,59.99166679382324,612.0
4412,2021-07-03 21:00:00,,,,,168.08333333333334,59.550000508626304,58.30000019073486,59.833333333333336,612.0
4413,2021-07-03 22:00:00,,,,,168.08333333333334,59.64999961853027,58.45833365122477,59.98333295186361,615.0
4414,2021-07-03 23:00:00,,,,,168.0,59.23333231608073,58.10833326975504,59.708333015441895,611.0
4415,2021-07-04 00:00:00,389.4794,1562.34825,93.878105,45.45325,168.16666666666666,58.69166692097982,57.63333320617676,59.22500038146973,605.0
4416,2021-07-04 01:00:00,426.7267566666667,1820.7349333333334,138.4684266666667,65.978641,168.25,58.89999961853027,57.80833371480306,59.44166660308838,609.0
4417,2021-07-04 02:00:00,283.829995,1817.9961333333333,139.93546833333332,67.114965,168.0,59.25833320617676,58.24999968210856,59.824999491373696,613.0
4418,2021-07-04 03:00:00,248.33665166666665,1818.3428666666666,140.07561666666666,67.32092066666667,168.08333333333334,58.91666634877523,57.85833326975504,59.483333587646484,610.0
4419,2021-07-04 04:00:00,321.41934000000003,1818.9608333333333,139.21064333333334,66.920549,168.0,59.100000063578285,58.024999936421715,59.67499987284342,612.0
4420,2021-07-04 05:00:00,510.9469516666667,1818.24425,138.05798666666666,66.26318566666666,168.0,59.35833326975504,58.12499968210856,59.84166653951009,613.0
4421,2021-07-04 06:00:00,404.14158000000003,1818.81935,139.79571333333334,66.87298583333333,168.0,58.899999936421715,57.666666666666664,59.441665967305504,609.0
4422,2021-07-04 07:00:00,349.9033766666667,1820.6823833333333,136.09797816666665,64.66348599999999,168.16666666666666,59.42499955495199,58.291666984558105,60.04166634877523,613.0
4423,2021-07-04 08:00:00,274.2303483333333,1819.4972166666666,141.205825,67.65456633333334,168.08333333333334,58.90833346048991,57.82500012715658,59.44166692097982,607.0
